0.0,1625726835156,0.0
1.0,1625726836171,0.0
2.0,1625726838992,1.0
3.0,1625726842447,2.0
4.0,1625726844557,3.0
5.0,1625726847913,4.0
6.0,1625726851038,5.0
7.0,1625726854244,6.0
8.0,1625726856490,7.0
9.0,1625726859561,8.0
10.0,1625726862058,9.0
11.0,1625726864943,10.0
12.0,1625726868279,11.0
13.0,1625726870743,12.0
14.0,1625726873753,13.0
15.0,1625726874834,13.0
16.0,1625726878106,14.0
17.0,1625726881341,15.0
18.0,1625726885054,16.0
19.0,1625726888440,17.0
20.0,1625726890587,18.0
21.0,1625726891783,18.0
22.0,1625726893035,18.0
23.0,1625726894392,18.0
24.0,1625726895662,18.0
25.0,1625726897906,19.0
26.0,1625726900661,20.0
27.0,1625726905403,22.0
28.0,1625726907826,23.0
29.0,1625726909058,23.0
30.0,1625726914075,25.0
31.0,1625726916986,26.0
32.0,1625726918062,26.0
33.0,1625726921140,27.0
34.0,1625726924510,28.0
35.0,1625726927156,29.0
36.0,1625726929953,30.0
37.0,1625726935153,32.0
38.0,1625726938142,33.0
39.0,1625726941675,34.0
40.0,1625726944097,35.0
41.0,1625726945271,35.0
42.0,1625726947838,36.0
43.0,1625726950065,37.0
44.0,1625726951121,37.0
45.0,1625726952166,37.0
46.0,1625726953244,37.0
47.0,1625726954397,37.0
48.0,1625726956453,38.0
49.0,1625726959773,39.0
50.0,1625726962876,40.0
51.0,1625726964101,40.0
52.0,1625726965167,40.0
53.0,1625726968127,41.0
54.0,1625726971002,42.0
55.0,1625726974136,43.0
56.0,1625726975417,43.0
57.0,1625726977619,44.0
58.0,1625726980566,45.0
59.0,1625726983899,46.0
60.0,1625726987436,47.0
61.0,1625726989725,48.0
62.0,1625726996467,50.0
63.0,1625726999639,51.0
64.0,1625727000802,51.0
65.0,1625727004336,52.0
66.0,1625727006995,53.0
67.0,1625727009625,54.0
68.0,1625727010848,54.0
69.0,1625727014062,55.0
70.0,1625727015676,55.0
71.0,1625727016913,55.0
72.0,1625727020225,56.0
73.0,1625727022427,57.0
74.0,1625727028373,59.0
75.0,1625727031607,60.0
76.0,1625727032750,60.0
77.0,1625727034937,61.0
78.0,1625727037977,62.0
79.0,1625727041206,63.0
80.0,1625727043658,64.0
81.0,1625727044936,64.0
82.0,1625727046005,64.0
83.0,1625727047087,64.0
84.0,1625727048463,64.0
85.0,1625727051239,65.0
86.0,1625727054511,66.0
87.0,1625727057860,67.0
88.0,1625727058892,67.0
89.0,1625727061509,68.0
90.0,1625727064803,69.0
91.0,1625727068028,70.0
92.0,1625727070719,71.0
93.0,1625727072779,72.0
94.0,1625727073936,72.0
95.0,1625727076408,73.0
96.0,1625727079124,74.0
97.0,1625727082384,75.0
98.0,1625727084289,76.0
99.0,1625727086894,77.0
100.0,1625727088018,77.0
101.0,1625727093019,79.0
102.0,1625727095474,80.0
103.0,1625727096673,80.0
104.0,1625727097919,80.0
105.0,1625727099029,80.0
106.0,1625727100485,80.0
107.0,1625727103563,81.0
108.0,1625727108776,83.0
109.0,1625727111789,84.0
110.0,1625727113196,84.0
111.0,1625727115817,85.0
112.0,1625727118729,86.0
113.0,1625727119955,86.0
114.0,1625727121237,86.0
115.0,1625727122287,86.0
116.0,1625727126708,87.0
117.0,1625727129396,88.0
118.0,1625727132520,89.0
119.0,1625727135324,90.0
120.0,1625727138767,91.0
121.0,1625727141679,92.0
122.0,1625727143946,93.0
123.0,1625727146481,94.0
124.0,1625727150312,95.0
125.0,1625727153115,96.0
126.0,1625727155670,97.0
127.0,1625727158383,98.0
128.0,1625727159693,99.0
129.0,1625727162557,100.0
130.0,1625727165801,101.0
131.0,1625727168700,102.0
132.0,1625727169974,102.0
133.0,1625727171098,102.0
134.0,1625727172141,102.0
135.0,1625727173244,102.0
136.0,1625727174473,102.0
137.0,1625727175540,102.0
138.0,1625727179142,103.0
139.0,1625727181601,104.0
140.0,1625727184067,105.0
141.0,1625727187087,106.0
142.0,1625727192738,108.0
143.0,1625727196177,109.0
144.0,1625727199158,110.0
145.0,1625727200358,110.0
146.0,1625727203802,111.0
147.0,1625727206465,112.0
148.0,1625727209253,113.0
149.0,1625727211441,114.0
150.0,1625727214368,115.0
151.0,1625727215600,115.0
152.0,1625727216890,115.0
153.0,1625727217937,115.0
154.0,1625727219150,115.0
155.0,1625727220178,115.0
156.0,1625727221245,115.0
157.0,1625727222306,115.0
158.0,1625727223575,115.0
159.0,1625727224852,115.0
160.0,1625727226134,115.0
161.0,1625727227940,115.0
162.0,1625727229005,115.0
163.0,1625727230065,115.0
164.0,1625727231271,115.0
165.0,1625727232299,115.0
166.0,1625727234669,116.0
167.0,1625727237238,117.0
168.0,1625727239960,118.0
169.0,1625727241016,118.0
170.0,1625727244025,119.0
171.0,1625727246470,120.0
172.0,1625727247690,120.0
173.0,1625727252394,122.0
174.0,1625727255683,123.0
175.0,1625727258304,124.0
176.0,1625727262262,125.0
177.0,1625727265712,126.0
178.0,1625727266923,126.0
179.0,1625727267974,126.0
180.0,1625727269028,126.0
181.0,1625727270304,126.0
182.0,1625727271550,126.0
183.0,1625727272579,126.0
184.0,1625727273823,126.0
185.0,1625727275097,126.0
186.0,1625727276315,126.0
187.0,1625727277373,126.0
188.0,1625727278598,126.0
189.0,1625727281513,127.0
190.0,1625727283599,128.0
191.0,1625727284784,128.0
192.0,1625727285835,128.0
193.0,1625727287053,128.0
194.0,1625727288309,128.0
195.0,1625727290868,129.0
196.0,1625727292690,130.0
197.0,1625727295853,131.0
198.0,1625727299328,132.0
199.0,1625727301638,133.0
200.0,1625727304470,134.0
201.0,1625727307530,135.0
202.0,1625727309872,136.0
203.0,1625727312668,137.0
204.0,1625727313912,137.0
205.0,1625727317080,138.0
206.0,1625727319812,139.0
207.0,1625727320852,139.0
208.0,1625727324484,140.0
209.0,1625727327340,141.0
210.0,1625727328548,141.0
211.0,1625727329631,141.0
212.0,1625727331911,142.0
213.0,1625727333175,142.0
214.0,1625727334338,142.0
215.0,1625727335613,142.0
216.0,1625727336871,142.0
217.0,1625727338073,142.0
218.0,1625727339348,142.0
219.0,1625727340406,142.0
220.0,1625727341647,142.0
221.0,1625727342695,142.0
222.0,1625727343973,142.0
223.0,1625727345216,142.0
224.0,1625727347490,143.0
225.0,1625727350801,144.0
226.0,1625727353309,145.0
227.0,1625727355978,146.0
228.0,1625727359542,147.0
229.0,1625727361417,148.0
230.0,1625727364122,149.0
231.0,1625727365371,149.0
232.0,1625727367812,150.0
233.0,1625727370729,151.0
234.0,1625727372952,152.0
235.0,1625727375838,153.0
236.0,1625727377221,153.0
237.0,1625727378375,153.0
238.0,1625727379624,153.0
239.0,1625727383844,155.0
240.0,1625727385106,155.0
241.0,1625727387159,156.0
242.0,1625727388370,156.0
243.0,1625727391661,157.0
244.0,1625727394028,158.0
245.0,1625727395311,158.0
246.0,1625727398003,159.0
247.0,1625727400049,160.0
248.0,1625727403295,161.0
249.0,1625727404923,161.0
250.0,1625727407052,162.0
251.0,1625727409546,163.0
252.0,1625727410577,163.0
253.0,1625727414097,164.0
254.0,1625727415354,164.0
255.0,1625727419665,166.0
256.0,1625727420955,166.0
257.0,1625727422056,166.0
258.0,1625727423286,166.0
259.0,1625727424551,166.0
260.0,1625727425622,166.0
261.0,1625727426880,166.0
262.0,1625727427924,166.0
263.0,1625727428995,166.0
264.0,1625727430471,166.0
265.0,1625727431734,166.0
266.0,1625727433002,166.0
267.0,1625727434107,166.0
268.0,1625727435166,166.0
269.0,1625727436223,166.0
270.0,1625727437255,166.0
271.0,1625727438348,166.0
272.0,1625727439630,166.0
273.0,1625727440692,166.0
274.0,1625727442191,166.0
275.0,1625727443419,166.0
276.0,1625727444633,166.0
277.0,1625727445691,166.0
278.0,1625727446778,166.0
279.0,1625727447823,166.0
280.0,1625727448880,166.0
281.0,1625727449976,166.0
282.0,1625727451035,166.0
283.0,1625727452097,166.0
284.0,1625727453169,166.0
285.0,1625727454380,166.0
286.0,1625727457461,167.0
287.0,1625727460469,168.0
288.0,1625727463210,169.0
289.0,1625727466608,170.0
290.0,1625727467901,170.0
291.0,1625727471255,171.0
292.0,1625727472460,171.0
293.0,1625727474237,172.0
294.0,1625727477839,173.0
295.0,1625727480666,174.0
296.0,1625727483984,175.0
297.0,1625727485230,175.0
298.0,1625727488341,176.0
299.0,1625727489829,176.0
300.0,1625727492002,177.0
301.0,1625727494529,178.0
302.0,1625727495948,178.0
303.0,1625727497143,178.0
304.0,1625727499410,179.0
305.0,1625727502807,180.0
306.0,1625727505798,181.0
307.0,1625727509030,182.0
308.0,1625727512162,183.0
309.0,1625727513446,183.0
310.0,1625727514501,183.0
311.0,1625727515732,183.0
312.0,1625727517010,183.0
313.0,1625727518080,183.0
314.0,1625727519336,183.0
315.0,1625727520825,183.0
316.0,1625727524261,184.0
317.0,1625727525353,184.0
318.0,1625727526594,184.0
319.0,1625727527682,184.0
320.0,1625727528929,184.0
321.0,1625727530159,184.0
322.0,1625727532008,185.0
323.0,1625727535547,186.0
324.0,1625727538312,187.0
325.0,1625727541291,188.0
326.0,1625727543590,189.0
327.0,1625727547290,190.0
328.0,1625727549914,191.0
329.0,1625727552454,192.0
330.0,1625727553721,192.0
331.0,1625727556462,193.0
332.0,1625727558724,194.0
333.0,1625727563653,195.0
334.0,1625727567812,196.0
335.0,1625727569242,196.0
336.0,1625727573760,198.0
337.0,1625727577101,199.0
338.0,1625727579705,200.0
339.0,1625727580733,200.0
340.0,1625727583103,201.0
341.0,1625727584133,201.0
342.0,1625727585422,201.0
343.0,1625727586669,201.0
344.0,1625727588824,202.0
345.0,1625727592574,203.0
346.0,1625727594762,204.0
347.0,1625727597802,205.0
348.0,1625727598992,205.0
349.0,1625727601376,206.0
350.0,1625727605181,207.0
351.0,1625727609427,208.0
352.0,1625727610524,208.0
353.0,1625727612974,209.0
354.0,1625727616501,210.0
355.0,1625727617909,210.0
356.0,1625727620365,211.0
357.0,1625727621681,211.0
358.0,1625727624302,212.0
359.0,1625727627259,213.0
360.0,1625727631580,214.0
361.0,1625727634679,215.0
362.0,1625727635739,215.0
363.0,1625727636963,215.0
364.0,1625727638178,215.0
365.0,1625727640758,216.0
366.0,1625727641915,216.0
367.0,1625727648032,218.0
368.0,1625727650039,219.0
369.0,1625727653228,220.0
370.0,1625727659989,222.0
371.0,1625727662866,223.0
372.0,1625727666010,224.0
373.0,1625727670883,226.0
374.0,1625727674297,227.0
375.0,1625727675366,227.0
376.0,1625727676427,227.0
377.0,1625727677477,227.0
378.0,1625727678681,227.0
379.0,1625727679933,227.0
380.0,1625727681000,227.0
381.0,1625727682039,227.0
382.0,1625727683557,227.0
383.0,1625727686017,228.0
384.0,1625727688818,229.0
385.0,1625727691805,230.0
386.0,1625727692862,230.0
387.0,1625727694110,230.0
388.0,1625727695153,230.0
389.0,1625727696365,230.0
390.0,1625727698847,231.0
391.0,1625727704050,233.0
392.0,1625727706278,234.0
393.0,1625727711895,236.0
394.0,1625727714359,237.0
395.0,1625727718405,238.0
396.0,1625727720666,239.0
397.0,1625727724111,240.0
398.0,1625727726127,241.0
399.0,1625727728816,242.0
400.0,1625727730043,242.0
401.0,1625727735421,243.0
402.0,1625727737724,244.0
403.0,1625727738937,244.0
404.0,1625727740093,244.0
405.0,1625727742142,245.0
406.0,1625727744946,246.0
407.0,1625727746159,246.0
408.0,1625727747383,246.0
409.0,1625727748428,246.0
410.0,1625727749485,246.0
411.0,1625727761755,247.0
412.0,1625727764764,248.0
413.0,1625727765928,248.0
414.0,1625727768374,249.0
415.0,1625727769594,249.0
416.0,1625727771807,250.0
417.0,1625727772835,250.0
418.0,1625727775590,251.0
419.0,1625727776763,251.0
420.0,1625727778689,252.0
421.0,1625727781372,253.0
422.0,1625727782649,253.0
423.0,1625727786062,254.0
424.0,1625727788825,255.0
425.0,1625727792009,256.0
426.0,1625727793408,256.0
427.0,1625727795633,257.0
428.0,1625727796727,257.0
429.0,1625727797794,257.0
430.0,1625727798835,257.0
431.0,1625727800110,257.0
432.0,1625727801154,257.0
433.0,1625727802403,257.0
434.0,1625727803500,257.0
435.0,1625727804624,257.0
436.0,1625727805826,257.0
437.0,1625727807142,257.0
438.0,1625727811433,258.0
439.0,1625727814224,259.0
440.0,1625727816564,260.0
441.0,1625727819727,261.0
442.0,1625727822404,262.0
443.0,1625727825174,263.0
444.0,1625727828122,264.0
445.0,1625727831299,265.0
446.0,1625727833423,266.0
447.0,1625727834717,266.0
448.0,1625727837315,267.0
449.0,1625727840764,268.0
450.0,1625727843257,269.0
451.0,1625727844548,269.0
452.0,1625727845596,269.0
453.0,1625727846868,269.0
454.0,1625727848078,269.0
455.0,1625727849324,269.0
456.0,1625727851776,270.0
457.0,1625727854288,271.0
458.0,1625727857165,272.0
459.0,1625727860507,273.0
460.0,1625727863283,274.0
461.0,1625727866559,275.0
462.0,1625727868374,276.0
463.0,1625727871567,277.0
464.0,1625727878396,279.0
465.0,1625727881060,280.0
466.0,1625727884316,281.0
467.0,1625727886651,282.0
468.0,1625727887910,282.0
469.0,1625727889109,282.0
470.0,1625727890350,282.0
471.0,1625727891646,282.0
472.0,1625727892923,282.0
473.0,1625727893992,282.0
474.0,1625727896952,283.0
475.0,1625727900080,284.0
476.0,1625727901135,284.0
477.0,1625727902188,284.0
478.0,1625727904837,285.0
479.0,1625727908103,286.0
480.0,1625727910778,287.0
481.0,1625727913150,288.0
482.0,1625727914195,288.0
483.0,1625727915451,288.0
484.0,1625727922630,289.0
485.0,1625727925168,290.0
486.0,1625727928141,291.0
487.0,1625727932181,292.0
488.0,1625727934778,293.0
489.0,1625727936056,293.0
490.0,1625727939401,294.0
491.0,1625727942635,295.0
492.0,1625727945034,296.0
493.0,1625727947469,297.0
494.0,1625727948533,297.0
495.0,1625727951254,298.0
496.0,1625727952340,298.0
497.0,1625727953385,298.0
498.0,1625727954447,298.0
499.0,1625727956057,298.0
500.0,1625727958796,299.0
501.0,1625727961480,300.0
502.0,1625727963633,301.0
503.0,1625727966444,302.0
504.0,1625727967652,302.0
505.0,1625727972158,303.0
506.0,1625727975080,304.0
507.0,1625727976313,304.0
508.0,1625727979362,305.0
509.0,1625727981866,306.0
510.0,1625727984355,307.0
511.0,1625727987707,308.0
512.0,1625727990070,309.0
513.0,1625727991350,309.0
514.0,1625727994392,310.0
515.0,1625727995669,310.0
516.0,1625727998738,311.0
517.0,1625727999774,311.0
518.0,1625728000857,311.0
519.0,1625728001960,311.0
520.0,1625728004865,312.0
521.0,1625728007701,313.0
522.0,1625728010266,314.0
523.0,1625728012725,315.0
524.0,1625728015638,316.0
525.0,1625728017899,317.0
526.0,1625728021147,318.0
527.0,1625728024140,319.0
528.0,1625728027483,320.0
529.0,1625728028528,320.0
530.0,1625728031341,321.0
531.0,1625728032600,321.0
532.0,1625728033654,321.0
533.0,1625728034868,321.0
534.0,1625728036007,321.0
535.0,1625728037246,321.0
536.0,1625728040674,322.0
537.0,1625728043684,323.0
538.0,1625728046033,324.0
539.0,1625728049674,325.0
540.0,1625728052749,326.0
541.0,1625728055413,327.0
542.0,1625728057884,328.0
543.0,1625728060437,329.0
544.0,1625728063808,330.0
545.0,1625728065083,330.0
546.0,1625728068372,331.0
547.0,1625728071444,332.0
548.0,1625728074013,333.0
549.0,1625728076254,334.0
550.0,1625728082064,336.0
551.0,1625728084225,337.0
552.0,1625728087220,338.0
553.0,1625728089864,339.0
554.0,1625728094264,341.0
555.0,1625728097324,342.0
556.0,1625728099698,343.0
557.0,1625728102836,344.0
558.0,1625728103862,344.0
559.0,1625728106768,345.0
560.0,1625728108951,346.0
561.0,1625728110419,346.0
562.0,1625728112730,347.0
563.0,1625728115841,348.0
564.0,1625728120904,350.0
565.0,1625728123810,351.0
566.0,1625728126566,352.0
567.0,1625728128867,353.0
568.0,1625728132062,354.0
569.0,1625728137167,356.0
570.0,1625728139757,357.0
571.0,1625728143136,358.0
572.0,1625728146544,359.0
573.0,1625728149061,360.0
574.0,1625728151940,361.0
575.0,1625728153151,361.0
576.0,1625728155460,362.0
577.0,1625728158756,363.0
578.0,1625728161722,364.0
579.0,1625728164751,365.0
580.0,1625728167290,366.0
581.0,1625728168531,366.0
582.0,1625728170684,367.0
583.0,1625728174065,368.0
584.0,1625728175288,368.0
585.0,1625728177689,369.0
586.0,1625728182706,371.0
587.0,1625728185122,372.0
588.0,1625728188042,373.0
589.0,1625728190361,374.0
590.0,1625728191628,374.0
591.0,1625728194055,375.0
592.0,1625728196725,376.0
593.0,1625728199392,377.0
594.0,1625728201570,378.0
595.0,1625728204158,379.0
596.0,1625728209996,381.0
597.0,1625728213159,382.0
598.0,1625728215862,383.0
599.0,1625728216900,383.0
600.0,1625728219400,384.0
601.0,1625728222294,385.0
602.0,1625728223361,385.0
603.0,1625728226175,386.0
604.0,1625728231623,388.0
605.0,1625728232655,388.0
606.0,1625728233692,388.0
607.0,1625728236546,389.0
608.0,1625728242419,391.0
609.0,1625728247133,393.0
610.0,1625728250185,394.0
611.0,1625728252774,395.0
612.0,1625728254947,396.0
613.0,1625728257656,397.0
614.0,1625728260552,398.0
615.0,1625728262938,399.0
616.0,1625728266411,400.0
617.0,1625728268987,401.0
618.0,1625728271241,402.0
619.0,1625728274152,403.0
620.0,1625728276671,404.0
621.0,1625728279449,405.0
622.0,1625728281687,406.0
623.0,1625728285008,407.0
624.0,1625728288658,408.0
625.0,1625728291127,409.0
626.0,1625728292618,409.0
627.0,1625728293717,409.0
628.0,1625728296594,410.0
629.0,1625728297814,410.0
630.0,1625728300606,411.0
631.0,1625728301660,411.0
632.0,1625728304568,412.0
633.0,1625728307271,413.0
634.0,1625728309642,414.0
635.0,1625728311824,415.0
636.0,1625728314546,416.0
637.0,1625728317134,417.0
638.0,1625728319349,418.0
639.0,1625728322135,419.0
640.0,1625728324466,420.0
641.0,1625728327929,421.0
642.0,1625728330027,422.0
643.0,1625728332876,423.0
644.0,1625728335350,424.0
645.0,1625728338399,425.0
646.0,1625728341343,426.0
647.0,1625728346173,428.0
648.0,1625728348788,429.0
649.0,1625728354452,431.0
650.0,1625728355860,431.0
651.0,1625728358234,432.0
652.0,1625728359279,432.0
653.0,1625728362294,433.0
654.0,1625728367857,435.0
655.0,1625728370684,436.0
656.0,1625728374004,437.0
657.0,1625728376695,438.0
658.0,1625728377927,438.0
659.0,1625728379158,438.0
660.0,1625728381291,439.0
661.0,1625728384005,440.0
662.0,1625728385053,440.0
663.0,1625728386102,440.0
664.0,1625728387802,441.0
665.0,1625728388842,441.0
666.0,1625728391646,442.0
667.0,1625728392704,442.0
668.0,1625728396061,443.0
669.0,1625728398596,444.0
670.0,1625728399763,444.0
671.0,1625728401680,445.0
672.0,1625728404609,446.0
673.0,1625728406845,447.0
674.0,1625728408030,447.0
675.0,1625728410180,448.0
676.0,1625728413135,449.0
677.0,1625728416271,450.0
678.0,1625728417360,450.0
679.0,1625728420487,451.0
680.0,1625728424115,452.0
681.0,1625728426802,453.0
682.0,1625728428911,454.0
683.0,1625728430019,454.0
684.0,1625728431271,454.0
685.0,1625728432519,454.0
686.0,1625728434776,455.0
687.0,1625728436092,455.0
688.0,1625728438190,456.0
689.0,1625728441312,457.0
690.0,1625728442443,457.0
691.0,1625728444883,458.0
692.0,1625728447778,459.0
693.0,1625728449022,459.0
694.0,1625728451434,460.0
695.0,1625728456460,461.0
696.0,1625728459519,462.0
697.0,1625728461938,463.0
698.0,1625728462974,463.0
699.0,1625728465991,464.0
700.0,1625728469247,465.0
701.0,1625728472474,466.0
702.0,1625728475540,467.0
703.0,1625728481032,469.0
704.0,1625728484212,470.0
705.0,1625728486651,471.0
706.0,1625728487691,471.0
707.0,1625728489810,472.0
708.0,1625728493423,473.0
709.0,1625728496527,474.0
710.0,1625728497628,474.0
711.0,1625728499870,475.0
712.0,1625728501025,475.0
713.0,1625728503435,476.0
714.0,1625728506264,477.0
715.0,1625728515684,478.0
716.0,1625728516737,478.0
717.0,1625728517821,478.0
718.0,1625728520647,479.0
719.0,1625728524222,480.0
720.0,1625728526552,481.0
721.0,1625728527766,481.0
722.0,1625728530877,482.0
723.0,1625728533861,483.0
724.0,1625728534914,483.0
725.0,1625728538592,484.0
726.0,1625728540703,485.0
727.0,1625728543161,486.0
728.0,1625728544230,486.0
729.0,1625728546978,487.0
730.0,1625728548015,487.0
731.0,1625728549190,487.0
732.0,1625728552275,488.0
733.0,1625728557153,490.0
734.0,1625728560342,491.0
735.0,1625728561417,491.0
736.0,1625728562463,491.0
737.0,1625728564500,492.0
738.0,1625728567540,493.0
739.0,1625728568574,493.0
740.0,1625728571408,494.0
741.0,1625728572653,494.0
742.0,1625728575069,495.0
743.0,1625728578393,496.0
744.0,1625728582748,497.0
745.0,1625728585325,498.0
746.0,1625728588678,499.0
747.0,1625728592216,500.0
748.0,1625728594932,501.0
749.0,1625728596061,501.0
750.0,1625728598200,502.0
751.0,1625728601250,503.0
752.0,1625728603419,504.0
753.0,1625728606080,505.0
754.0,1625728607300,505.0
755.0,1625728609829,506.0
756.0,1625728612297,507.0
757.0,1625728615768,508.0
758.0,1625728616975,508.0
759.0,1625728618031,508.0
760.0,1625728619238,508.0
761.0,1625728622196,509.0
762.0,1625728625450,510.0
763.0,1625728631591,512.0
764.0,1625728633492,513.0
765.0,1625728634715,513.0
766.0,1625728635956,513.0
767.0,1625728637191,513.0
768.0,1625728638245,513.0
769.0,1625728639301,513.0
770.0,1625728642058,514.0
771.0,1625728645763,515.0
772.0,1625728647983,516.0
773.0,1625728649390,516.0
774.0,1625728652140,517.0
775.0,1625728654214,518.0
776.0,1625728657161,519.0
777.0,1625728659560,520.0
778.0,1625728668128,522.0
779.0,1625728674402,524.0
780.0,1625728675553,524.0
